track_name,artist_name,preview,artist_genre
Take You Dancing,Jason Derulo,./data/Take You Dancing,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,./data/Sunflower - Spider-Man: Into the Spider-Verse,"['dfw rap', 'melodic rap', 'rap']"
"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,"./data/Tap In (feat. Post Malone, DaBaby & Jack Harlow)","['cali rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'trap queen']"
Way 2 Sexy (with Future & Young Thug),Drake,./data/Way 2 Sexy (with Future & Young Thug),"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
Tyler Herro,Jack Harlow,./data/Tyler Herro,"['deep underground hip hop', 'kentucky hip hop', 'rap']"
Girl Of My Dreams (with SUGA of BTS),Juice WRLD,./data/Girl Of My Dreams (with SUGA of BTS),"['chicago rap', 'melodic rap']"
One Right Now (with The Weeknd),Post Malone,./data/One Right Now (with The Weeknd),"['dfw rap', 'melodic rap', 'rap']"
she's all i wanna be,Tate McRae,./data/she's all i wanna be,"['alt z', 'dance pop', 'pop', 'post-teen pop']"
High,The Chainsmokers,./data/High,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,./data/Summer of Love (Shawn Mendes & Tainy),"['canadian pop', 'dance pop', 'pop', 'viral pop']"
The Motto,Tiësto,./data/The Motto,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']"
Cradles,Sub Urban,./data/Cradles,['modern indie pop']
Prada (feat. Lil Tecca),24kGoldn,./data/Prada (feat. Lil Tecca),"['cali rap', 'pop rap']"
Goosebumps - Remix,Travis Scott,./data/Goosebumps - Remix,"['rap', 'slap house']"
Dance Monkey,Tones And I,./data/Dance Monkey,"['australian pop', 'pop']"
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,./data/SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),"['afro r&b', 'ghanaian alternative', 'ghanaian pop']"
Caution - Radio Edit,The Killers,./data/Caution - Radio Edit,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
Funny Business,Alice Merton,./data/Funny Business,[]
New Slang,The Shins,./data/New Slang,"['albuquerque indie', 'alternative rock', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']"
I Love You So,The Walters,./data/I Love You So,['chicago indie']
Black And White,Niall Horan,./data/Black And White,"['dance pop', 'pop', 'post-teen pop']"
Home,Edward Sharpe & The Magnetic Zeros,./data/Home,"['chamber pop', 'double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']"
Waiting on the Summer,VHS Collection,./data/Waiting on the Summer,"['alternative dance', 'electropop', 'indie poptimism', 'modern rock', 'nyc pop', 'shimmer pop', 'vapor soul']"
Feel It Still,Portugal. The Man,./data/Feel It Still,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']"
Give A Little,Maggie Rogers,./data/Give A Little,"['indie pop', 'pop']"
Lover,Taylor Swift,./data/Lover,['pop']
Water Me Down,Vagabon,./data/Water Me Down,[]
Almost (Sweet Music),Hozier,./data/Almost (Sweet Music),"['irish singer-songwriter', 'pop']"
Heat Waves,Glass Animals,./data/Heat Waves,"['gauze pop', 'indietronica', 'shiver pop']"
Put Your Records On,Corinne Bailey Rae,./data/Put Your Records On,"['british soul', 'neo mellow', 'neo soul', 'pop soul', 'r&b', 'soul']"
Why So Serious,Alice Merton,./data/Why So Serious,[]
Shotgun,George Ezra,./data/Shotgun,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']"
Die Young,Sheppard,./data/Die Young,"['australian indie', 'australian pop', 'dance pop', 'folk-pop', 'modern rock', 'pop', 'pop dance', 'pop rock', 'tropical house']"
Rainbow,Kacey Musgraves,./data/Rainbow,"['contemporary country', 'country dawn', 'pop', 'texas country']"
Oh My God,Alec Benjamin,./data/Oh My God,"['alt z', 'dream smp', 'electropop', 'pop']"
Youngblood,5 Seconds of Summer,./data/Youngblood,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
Island - Acoustic Version,Bow Anderson,./data/Island - Acoustic Version,[]
Light On,Maggie Rogers,./data/Light On,"['indie pop', 'pop']"
About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,MARINA,./data/About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']"
The Cure,Little Mix,./data/The Cure,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
Castle on the Hill,Ed Sheeran,./data/Castle on the Hill,"['pop', 'uk pop']"
Waiting On the World to Change,John Mayer,./data/Waiting On the World to Change,"['neo mellow', 'pop rock', 'singer-songwriter']"
Somebody Else,The 1975,./data/Somebody Else,"['modern alternative rock', 'modern rock', 'pop', 'rock']"
The Book of You & I,Alec Benjamin,./data/The Book of You & I,"['alt z', 'dream smp', 'electropop', 'pop']"
Better Together,Jack Johnson,./data/Better Together,['neo mellow']
Movement,Hozier,./data/Movement,"['irish singer-songwriter', 'pop']"
Pumped Up Kicks,Missy & Blonde,./data/Pumped Up Kicks,['viral pop']
Walk Me Home,P!nk,./data/Walk Me Home,"['dance pop', 'pop']"
How To Be Lonely,Rita Ora,./data/How To Be Lonely,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']"
Beast and Beauty,BOI,./data/Beast and Beauty,[]
Home,Phillip Phillips,./data/Home,"['folk-pop', 'modern rock', 'neo mellow', 'pop rock']"
Budapest,George Ezra,./data/Budapest,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']"
Original (from Dolittle),Sia,./data/Original (from Dolittle),"['australian dance', 'australian pop', 'pop']"
Head And Heart On Fire,LÉON,./data/Head And Heart On Fire,"['metropopolis', 'pop']"
Tick Tock (Acoustic),Clean Bandit,./data/Tick Tock (Acoustic),"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']"
Put A Little Love On Me,Niall Horan,./data/Put A Little Love On Me,"['dance pop', 'pop', 'post-teen pop']"
i don't want to watch the world end with someone else,Clinton Kane,./data/i don't want to watch the world end with someone else,"['alt z', 'gen z singer-songwriter', 'pop']"
Send My Love (To Your New Lover),Adele,./data/Send My Love (To Your New Lover),"['british soul', 'pop', 'pop soul', 'uk pop']"
Where The Wild Things,Labrinth,./data/Where The Wild Things,"['indie poptimism', 'pop']"
You're Mine,Lola Marsh,./data/You're Mine,"['israeli indie', 'new americana']"
Your Body Is a Wonderland,John Mayer,./data/Your Body Is a Wonderland,"['neo mellow', 'pop rock', 'singer-songwriter']"
Giants,Dermot Kennedy,./data/Giants,"['folk-pop', 'irish pop', 'pop']"
Chasing Cars,Snow Patrol,./data/Chasing Cars,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']"
Have It All,Jason Mraz,./data/Have It All,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']"
double take,dhruv,./data/double take,"['chill r&b', 'nyc pop', 'pop']"
Sign of the Times,Harry Styles,./data/Sign of the Times,['pop']
París,Ingratax,./data/París,['concurso de talentos argentino']
Take Your Love,Olly Murs,./data/Take Your Love,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show', 'tropical house', 'uk pop']"
All I Am,Jess Glynne,./data/All I Am,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,./data/I'm Like A Bird - Recorded at Spotify Studios NYC,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
Skinny Love,Bon Iver,./data/Skinny Love,"['eau claire indie', 'indie folk', 'melancholia']"
everything i wanted,Billie Eilish,./data/everything i wanted,"['art pop', 'electropop', 'pop']"
Perfect to Me,Anne-Marie,./data/Perfect to Me,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
Something Just Like This,The Chainsmokers,./data/Something Just Like This,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
Young & Alive,Bazzi,./data/Young & Alive,"['dance pop', 'electropop', 'pop']"
Lie To Me,5 Seconds of Summer,./data/Lie To Me,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
Kids,MGMT,./data/Kids,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'rock']"
Take Me Out,Franz Ferdinand,./data/Take Me Out,"['alternative dance', 'alternative rock', 'dance rock', 'indie rock', 'modern rock', 'new rave', 'rock', 'scottish rock']"
Lisztomania,Phoenix,./data/Lisztomania,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'pop rock', 'rock independant francais']"
Black & Blue,Miike Snow,./data/Black & Blue,"['alternative dance', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']"
Walking On A Dream,Empire of the Sun,./data/Walking On A Dream,"['alternative dance', 'australian dance', 'australian electropop', 'dance rock', 'electropop', 'indietronica', 'neo-synthpop']"
40 Day Dream - 2019 - Remaster,Edward Sharpe & The Magnetic Zeros,./data/40 Day Dream - 2019 - Remaster,"['chamber pop', 'double drumming', 'indie folk', 'la indie', 'modern rock', 'stomp and holler']"
Last Nite,The Strokes,./data/Last Nite,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']"
Here It Goes Again,OK Go,./data/Here It Goes Again,"['alternative rock', 'chicago indie', 'indie rock', 'modern alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'rock']"
Let Go,Frou Frou,./data/Let Go,"['downtempo', 'etherpop', 'indie pop', 'metropopolis']"
A-Punk,Vampire Weekend,./data/A-Punk,"['baroque pop', 'indie rock', 'modern rock', 'rock']"
Bandages,Hot Hot Heat,./data/Bandages,"['alternative dance', 'canadian rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'victoria bc indie']"
Fluorescent Adolescent,Arctic Monkeys,./data/Fluorescent Adolescent,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']"
Girl,Beck,./data/Girl,"['alternative rock', 'anti-folk', 'indie rock', 'modern rock', 'permanent wave', 'rock']"
You! Me! Dancing! - Remastered,Los Campesinos!,./data/You! Me! Dancing! - Remastered,"['indie rock', 'welsh indie', 'welsh rock']"
Mr. Brightside,The Killers,./data/Mr. Brightside,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
We Used To Be Friends,The Dandy Warhols,./data/We Used To Be Friends,"['alternative dance', 'alternative rock', 'electronica', 'indie rock', 'modern rock', 'rock']"
Take Your Mama,Scissor Sisters,./data/Take Your Mama,"['dance pop', 'dance rock', 'electropop']"
Dashboard,Modest Mouse,./data/Dashboard,"['alternative rock', 'double drumming', 'indie pop', 'indie rock', 'modern rock', 'rock', 'washington indie']"
In the Aeroplane Over the Sea,Neutral Milk Hotel,./data/In the Aeroplane Over the Sea,"['alternative rock', 'anti-folk', 'chamber pop', 'elephant 6', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock']"
Wraith Pinned to the Mist and Other Games,of Montreal,./data/Wraith Pinned to the Mist and Other Games,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'baroque pop', 'elephant 6', 'freak folk', 'indie pop', 'indie rock', 'new rave']"
An Honest Mistake,The Bravery,./data/An Honest Mistake,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']"
Energy,The Apples In Stereo,./data/Energy,"['alternative rock', 'chamber pop', 'denver indie', 'elephant 6', 'gbvfi', 'indie rock', 'lo-fi']"
The New Year,Death Cab for Cutie,./data/The New Year,"['alternative rock', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']"
Float On,Modest Mouse,./data/Float On,"['alternative rock', 'double drumming', 'indie pop', 'indie rock', 'modern rock', 'rock', 'washington indie']"
Gold Lion,Yeah Yeah Yeahs,./data/Gold Lion,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']"
Lasso,Phoenix,./data/Lasso,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'pop rock', 'rock independant francais']"
Oxford Comma,Vampire Weekend,./data/Oxford Comma,"['baroque pop', 'indie rock', 'modern rock', 'rock']"
Your English Is Good,Tokyo Police Club,./data/Your English Is Good,"['canadian indie', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'ontario indie']"
I Was Born (A Unicorn),The Unicorns,./data/I Was Born (A Unicorn),"['alternative rock', 'anti-folk', 'canadian indie', 'chamber pop', 'freak folk', 'indie pop', 'indie rock']"
The Sound Of Settling,Death Cab for Cutie,./data/The Sound Of Settling,"['alternative rock', 'indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']"
Pin Your Wings,Copeland,./data/Pin Your Wings,"['dreamo', 'emo', 'piano rock']"
Smile Like You Mean It,The Killers,./data/Smile Like You Mean It,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
Australia,The Shins,./data/Australia,"['albuquerque indie', 'alternative rock', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']"
Maps,Yeah Yeah Yeahs,./data/Maps,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']"
Time To Pretend,MGMT,./data/Time To Pretend,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'rock']"
People Say,Portugal. The Man,./data/People Say,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']"
Dog Days Are Over,Florence + The Machine,./data/Dog Days Are Over,"['baroque pop', 'pop', 'uk alternative pop']"
1901,Phoenix,./data/1901,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'pop rock', 'rock independant francais']"
Extraordinary,Liz Phair,./data/Extraordinary,"['alternative pop', 'alternative rock', 'anti-folk', 'candy pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']"
Heads Will Roll,Yeah Yeah Yeahs,./data/Heads Will Roll,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'rock']"
Walking with a Ghost,Tegan and Sara,./data/Walking with a Ghost,"['canadian indie', 'indie pop', 'indie poptimism', 'lilith', 'metropopolis', 'permanent wave', 'pop rock']"
Lust For Life,Girls,./data/Lust For Life,"['art pop', 'bay area indie', 'chillwave', 'freak folk', 'indie rock', 'indie surf', 'noise pop']"
Young Folks,Peter Bjorn and John,./data/Young Folks,"['alternative dance', 'baroque pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']"
"Music Is My Hot, Hot Sex",CSS,"./data/Music Is My Hot, Hot Sex","['alternative dance', 'dance-punk', 'electroclash', 'electronica', 'new rave']"
Ready For The Floor,Hot Chip,./data/Ready For The Floor,"['alternative dance', 'art pop', 'chillwave', 'dance rock', 'electronica', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']"
What You Know,Two Door Cinema Club,./data/What You Know,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'pop rock', 'rock']"
Across the Universe,Fiona Apple,./data/Across the Universe,"['art pop', 'chamber pop', 'dark pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
When Did Your Heart Go Missing?,Rooney,./data/When Did Your Heart Go Missing?,['modern power pop']
Young Folks,Peter Bjorn and John,./data/Young Folks,"['alternative dance', 'baroque pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']"
Golden Skans,Klaxons,./data/Golden Skans,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave']"
French Navy,Camera Obscura,./data/French Navy,"['chamber pop', 'indie pop', 'indie rock', 'scottish indie', 'twee pop']"
White Winter Hymnal,Fleet Foxes,./data/White Winter Hymnal,"['chamber pop', 'folk', 'indie folk', 'indie rock', 'seattle indie', 'stomp and holler']"
Hang Me Up To Dry,Cold War Kids,./data/Hang Me Up To Dry,"['alternative rock', 'indie pop', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'piano rock', 'pop rock', 'rock', 'stomp and holler']"
Electric Feel,MGMT,./data/Electric Feel,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'rock']"
Rawnald Gregory Erickson the Second,STRFKR,./data/Rawnald Gregory Erickson the Second,"['alternative dance', 'chillwave', 'indie rock', 'indietronica', 'modern rock']"
Dance Yrself Clean,LCD Soundsystem,./data/Dance Yrself Clean,"['alternative dance', 'alternative rock', 'art pop', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']"
Heart It Races - Cover Version,Dr. Dog,./data/Heart It Races - Cover Version,"['chamber pop', 'indie folk', 'indie rock', 'modern folk rock', 'modern rock', 'philly indie', 'stomp and holler']"
Chicago,Sufjan Stevens,./data/Chicago,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']"
Help I'm Alive,Metric,./data/Help I'm Alive,"['alternative dance', 'alternative rock', 'canadian indie', 'canadian rock', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'new rave']"
Such Great Heights - Remastered,The Postal Service,./data/Such Great Heights - Remastered,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']"
Wake Up,Arcade Fire,./data/Wake Up,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock', 'stomp and holler']"
Floating Vibes,Surfer Blood,./data/Floating Vibes,"['chillwave', 'indie rock', 'indie surf', 'noise pop']"
Golden Age,TV On The Radio,./data/Golden Age,"['alternative dance', 'alternative rock', 'brooklyn indie', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock', 'stomp and holler']"
Frenchy I'm Faking,Architecture In Helsinki,./data/Frenchy I'm Faking,"['alternative dance', 'australian indie', 'indie pop', 'indie rock', 'indietronica', 'new rave']"
Crimewave,Crystal Castles,./data/Crimewave,"['alternative dance', 'bitpop', 'digital hardcore', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore']"
Rill Rill,Sleigh Bells,./data/Rill Rill,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'electropop', 'escape room', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'noise pop', 'shimmer pop']"
Teen Angst,M83,./data/Teen Angst,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']"
Suddenly I See,KT Tunstall,./data/Suddenly I See,"['acoustic pop', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']"
Bulletproof,La Roux,./data/Bulletproof,"['alternative dance', 'art pop', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave']"
My Girls,Animal Collective,./data/My Girls,"['alternative dance', 'alternative rock', 'art pop', 'art rock', 'baltimore indie', 'chillwave', 'dream pop', 'electronica', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'noise pop']"
Two Weeks,Grizzly Bear,./data/Two Weeks,"['alternative dance', 'art pop', 'baroque pop', 'brooklyn indie', 'chillwave', 'dream pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'new weird america', 'stomp and holler']"
Paper Planes,M.I.A.,./data/Paper Planes,"['dance pop', 'escape room', 'indietronica', 'new rave']"
Another Sunny Day,Belle and Sebastian,./data/Another Sunny Day,"['alternative rock', 'anti-folk', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'melancholia', 'scottish indie', 'scottish rock', 'twee pop']"
Something Good Can Work,Two Door Cinema Club,./data/Something Good Can Work,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'pop rock', 'rock']"
Boy From School,Hot Chip,./data/Boy From School,"['alternative dance', 'art pop', 'chillwave', 'dance rock', 'electronica', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']"
Toxic,Britney Spears,./data/Toxic,"['dance pop', 'pop', 'post-teen pop']"
Pon de Replay,Rihanna,./data/Pon de Replay,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']"
Poker Face,Lady Gaga,./data/Poker Face,"['art pop', 'dance pop', 'pop']"
Crazy In Love (feat. Jay-Z),Beyoncé,./data/Crazy In Love (feat. Jay-Z),"['dance pop', 'pop', 'r&b']"
Me & U,Cassie,./data/Me & U,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']"
Gimme More,Britney Spears,./data/Gimme More,"['dance pop', 'pop', 'post-teen pop']"
Umbrella,Rihanna,./data/Umbrella,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']"
Promiscuous,Nelly Furtado,./data/Promiscuous,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
Buttons,The Pussycat Dolls,./data/Buttons,"['dance pop', 'girl group', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']"
Hips Don't Lie (feat. Wyclef Jean),Shakira,./data/Hips Don't Lie (feat. Wyclef Jean),"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
Sweet Dreams,Beyoncé,./data/Sweet Dreams,"['dance pop', 'pop', 'r&b']"
Yeah! (feat. Lil Jon & Ludacris),Usher,./data/Yeah! (feat. Lil Jon & Ludacris),"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']"
Hot N Cold,Katy Perry,./data/Hot N Cold,"['dance pop', 'pop', 'post-teen pop']"
A Thousand Miles,Vanessa Carlton,./data/A Thousand Miles,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
Say OK,Vanessa Hudgens,./data/Say OK,"['dance pop', 'pop', 'post-teen pop']"
Too Little Too Late,JoJo,./data/Too Little Too Late,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
Halo,Beyoncé,./data/Halo,"['dance pop', 'pop', 'r&b']"
Don't Stop The Music,Rihanna,./data/Don't Stop The Music,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']"
Hollaback Girl,Gwen Stefani,./data/Hollaback Girl,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']"
"One, Two Step (feat. Missy Elliott)",Ciara,"./data/One, Two Step (feat. Missy Elliott)","['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
1 Thing,Amerie,./data/1 Thing,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Bad Romance,Lady Gaga,./data/Bad Romance,"['art pop', 'dance pop', 'pop']"
We Belong Together,Mariah Carey,./data/We Belong Together,"['dance pop', 'pop', 'urban contemporary']"
Pump It,Black Eyed Peas,./data/Pump It,"['dance pop', 'pop', 'pop rap']"
Kiss Me Thru The Phone,Soulja Boy,./data/Kiss Me Thru The Phone,"['atl hip hop', 'chicago bop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']"
Don't Cha,The Pussycat Dolls,./data/Don't Cha,"['dance pop', 'girl group', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']"
Say My Name,Destiny's Child,./data/Say My Name,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
Telephone,Lady Gaga,./data/Telephone,"['art pop', 'dance pop', 'pop']"
Dirrty (feat. Redman),Christina Aguilera,./data/Dirrty (feat. Redman),"['dance pop', 'pop', 'post-teen pop']"
Womanizer,Britney Spears,./data/Womanizer,"['dance pop', 'pop', 'post-teen pop']"
Diva,Beyoncé,./data/Diva,"['dance pop', 'pop', 'r&b']"
Fergalicious,Fergie,./data/Fergalicious,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']"
"Whenever, Wherever",Shakira,"./data/Whenever, Wherever","['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
I Kissed A Girl,Katy Perry,./data/I Kissed A Girl,"['dance pop', 'pop', 'post-teen pop']"
Rich Girl,Gwen Stefani,./data/Rich Girl,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']"
...Baby One More Time,Britney Spears,./data/...Baby One More Time,"['dance pop', 'pop', 'post-teen pop']"
Rude Boy,Rihanna,./data/Rude Boy,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']"
Candy Shop,50 Cent,./data/Candy Shop,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
Upgrade U (feat. Jay-Z),Beyoncé,./data/Upgrade U (feat. Jay-Z),"['dance pop', 'pop', 'r&b']"
Paparazzi,Lady Gaga,./data/Paparazzi,"['art pop', 'dance pop', 'pop']"
Run It! (feat. Juelz Santana),Chris Brown,./data/Run It! (feat. Juelz Santana),"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
Say It Right,Nelly Furtado,./data/Say It Right,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']"
Goodies (feat. Petey Pablo),Ciara,./data/Goodies (feat. Petey Pablo),"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
No Scrubs,TLC,./data/No Scrubs,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
Don't Phunk With My Heart,Black Eyed Peas,./data/Don't Phunk With My Heart,"['dance pop', 'pop', 'pop rap']"
Hot In Herre,Nelly,./data/Hot In Herre,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']"
Touch My Body,Mariah Carey,./data/Touch My Body,"['dance pop', 'pop', 'urban contemporary']"
Get Right,Jennifer Lopez,./data/Get Right,"['dance pop', 'pop', 'pop rap', 'urban contemporary']"
Big Girls Don't Cry (Personal),Fergie,./data/Big Girls Don't Cry (Personal),"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']"
Take A Bow,Rihanna,./data/Take A Bow,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']"
Since U Been Gone,Kelly Clarkson,./data/Since U Been Gone,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']"
Get Busy,Sean Paul,./data/Get Busy,"['dance pop', 'dancehall', 'pop', 'pop rap']"
If U Seek Amy,Britney Spears,./data/If U Seek Amy,"['dance pop', 'pop', 'post-teen pop']"
Ego,Beyoncé,./data/Ego,"['dance pop', 'pop', 'r&b']"
When I Grow Up,The Pussycat Dolls,./data/When I Grow Up,"['dance pop', 'girl group', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']"
positions,Ariana Grande,./data/positions,"['dance pop', 'pop']"
Lovefool - Radio Edit,The Cardigans,./data/Lovefool - Radio Edit,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']"
Hard Times,Paramore,./data/Hard Times,"['candy pop', 'pixie', 'pop emo', 'pop punk']"
Material Girl,Madonna,./data/Material Girl,"['dance pop', 'pop']"
